# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
56376.26670965	-0.08929740	0.992108	0.000210	1.008901	0.000239	0.992341	0.000210
56376.28714364	-0.07990216	0.990365	0.000210	1.007080	0.000238	0.990596	0.000210
56376.30757743	-0.07050702	0.964719	0.000209	0.977719	0.000238	0.964944	0.000209
56376.32801133	-0.06111183	0.893579	0.000209	0.897090	0.000237	0.893785	0.000209
56376.34844532	-0.05171659	0.811423	0.000209	0.803759	0.000237	0.811609	0.000209
56376.36887922	-0.04232140	0.705279	0.000208	0.683014	0.000236	0.705440	0.000208
56376.38931311	-0.03292621	0.596141	0.000208	0.559176	0.000236	0.596277	0.000208
56376.40974701	-0.02353102	0.496660	0.000207	0.446102	0.000235	0.496772	0.000207
56376.43018091	-0.01413582	0.415834	0.000207	0.354302	0.000235	0.415928	0.000207
56376.45061480	-0.00474063	0.373298	0.000206	0.305967	0.000234	0.373382	0.000207
56376.47104870	0.00465456	0.377131	0.000206	0.310414	0.000234	0.377215	0.000206
56376.49148260	0.01404975	0.425237	0.000206	0.364926	0.000233	0.425332	0.000206
56376.51191659	0.02344499	0.508989	0.000205	0.460211	0.000233	0.509103	0.000205
56376.53235039	0.03284014	0.609795	0.000205	0.574649	0.000232	0.609929	0.000205
56376.55278429	0.04223533	0.719797	0.000204	0.699538	0.000232	0.719955	0.000204
56376.57321829	0.05163057	0.822742	0.000204	0.816662	0.000231	0.822923	0.000204
56376.59365209	0.06102572	0.903800	0.000204	0.908484	0.000232	0.903998	0.000204
56376.61408609	0.07042095	0.974323	0.000205	0.988662	0.000232	0.974535	0.000205
56376.63451998	0.07981614	0.992074	0.000205	1.008947	0.000233	0.992289	0.000205
56376.65495378	0.08921129	0.996933	0.000206	1.014287	0.000233	0.997148	0.000206
56376.67538778	0.09860653	0.998555	0.000206	1.016309	0.000234	0.998770	0.000206
56376.69582158	0.10800168	0.992309	0.000207	1.009103	0.000234	0.992522	0.000207
56376.71625548	0.11739687	0.999981	0.000207	1.017783	0.000235	1.000194	0.000207
56376.73668948	0.12679211	0.995778	0.000207	1.013142	0.000235	0.995990	0.000207
56376.75712328	0.13618726	0.997428	0.000208	1.014843	0.000236	0.997639	0.000208
56376.77755729	0.14558250	1.003016	0.000208	1.021271	0.000236	1.003228	0.000208
56376.79799119	0.15497770	0.997882	0.000209	1.015468	0.000237	0.998092	0.000209
56376.81842499	0.16437284	1.004094	0.000209	1.022456	0.000237	1.004304	0.000209
56376.83885899	0.17376808	1.002473	0.000210	1.020607	0.000238	1.002682	0.000210
56376.85929289	0.18316328	1.003306	0.000210	1.021589	0.000238	1.003515	0.000210
56376.87972670	0.19255843	1.006782	0.000210	1.025477	0.000239	1.006991	0.000210
56376.90016070	0.20195367	1.003318	0.000211	1.021472	0.000239	1.003525	0.000211
56376.92059460	0.21134886	1.009626	0.000211	1.028797	0.000240	1.009834	0.000211
56376.94102850	0.22074406	1.007810	0.000212	1.026546	0.000240	1.008017	0.000212
56376.96146241	0.23013925	1.010711	0.000212	1.029915	0.000241	1.010918	0.000212
56376.98189631	0.23953445	1.011177	0.000213	1.030495	0.000241	1.011383	0.000213
56377.00233032	0.24892969	1.009168	0.000213	1.028049	0.000242	1.009373	0.000213
56377.02276422	0.25832488	1.014753	0.000213	1.034596	0.000242	1.014959	0.000214
56377.04319803	0.26772004	1.008550	0.000214	1.027445	0.000243	1.008754	0.000214
56377.06363203	0.27711528	1.013258	0.000214	1.032728	0.000243	1.013462	0.000214
56377.08406594	0.28651047	1.010313	0.000214	1.029554	0.000243	1.010516	0.000214
56377.10449974	0.29590562	1.009240	0.000214	1.028122	0.000243	1.009442	0.000214
56377.12493375	0.30530087	1.014349	0.000214	1.034043	0.000243	1.014551	0.000214
56377.14536765	0.31469606	1.005665	0.000214	1.024173	0.000243	1.005865	0.000214
56377.16580166	0.32409130	1.013491	0.000214	1.032964	0.000242	1.013692	0.000214
56377.18623547	0.33348646	1.008814	0.000213	1.027735	0.000242	1.009014	0.000213
56377.20666938	0.34288165	1.005840	0.000213	1.024359	0.000242	1.006039	0.000213
56377.22710338	0.35227689	1.012341	0.000213	1.031680	0.000242	1.012540	0.000213
56377.24753719	0.36167204	1.001875	0.000213	1.019776	0.000242	1.002072	0.000213
56377.26797110	0.37106724	1.008383	0.000213	1.027240	0.000242	1.008580	0.000213
56377.28840511	0.38046249	1.003718	0.000213	1.021802	0.000241	1.003914	0.000213
56377.30883892	0.38985764	1.000665	0.000212	1.018446	0.000241	1.000860	0.000213
56377.32927282	0.39925283	1.009575	0.000212	1.028553	0.000241	1.009771	0.000212
56377.34970673	0.40864803	0.999410	0.000212	1.016951	0.000241	0.999604	0.000212
56377.37014064	0.41804323	1.007289	0.000212	1.026042	0.000241	1.007484	0.000212
56377.39057465	0.42743847	1.003004	0.000212	1.021002	0.000240	1.003198	0.000212
56377.41100846	0.43683362	0.992481	0.000212	1.009069	0.000240	0.992673	0.000212
56377.43144237	0.44622882	0.993626	0.000212	1.010523	0.000240	0.993817	0.000212
56377.45187638	0.45562407	0.972251	0.000211	0.986051	0.000240	0.972437	0.000211
56377.47231019	0.46501922	0.968801	0.000211	0.982270	0.000240	0.968987	0.000211
56377.49274411	0.47441442	0.960160	0.000211	0.972395	0.000240	0.960343	0.000211
56377.51317812	0.48380967	0.947241	0.000211	0.957665	0.000239	0.947422	0.000211
56377.53361203	0.49320486	0.950542	0.000211	0.961575	0.000239	0.950723	0.000211
56377.55404594	-0.49739994	0.944870	0.000211	0.954976	0.000239	0.945049	0.000211
56377.57447985	-0.48800474	0.952822	0.000211	0.964029	0.000239	0.953003	0.000211
56377.59491377	-0.47860954	0.964007	0.000211	0.976754	0.000240	0.964190	0.000211
56377.61534768	-0.46921434	0.967374	0.000211	0.980541	0.000240	0.967557	0.000211
56377.63578159	-0.45981914	0.985163	0.000211	1.000699	0.000240	0.985350	0.000211
56377.65621551	-0.45042394	0.991904	0.000211	1.008498	0.000240	0.992091	0.000212
56377.67664942	-0.44102874	1.000064	0.000212	1.017677	0.000240	1.000252	0.000212
56377.69708333	-0.43163354	1.010694	0.000212	1.029707	0.000240	1.010884	0.000212
56377.71751725	-0.42223834	1.009725	0.000212	1.028774	0.000241	1.009915	0.000212
56377.73795126	-0.41284310	1.014199	0.000212	1.033592	0.000241	1.014389	0.000212
56377.75838508	-0.40344794	1.014647	0.000212	1.034254	0.000241	1.014837	0.000212
56377.77881909	-0.39405269	1.013034	0.000213	1.032508	0.000241	1.013224	0.000213
56377.79925301	-0.38465749	1.016735	0.000213	1.036474	0.000241	1.016925	0.000213
56377.81968682	-0.37526234	1.015001	0.000213	1.034790	0.000242	1.015191	0.000213
56377.84012084	-0.36586709	1.016009	0.000213	1.035753	0.000242	1.016199	0.000213
56377.86055476	-0.35647189	1.018356	0.000213	1.038399	0.000242	1.018546	0.000213
56377.88098857	-0.34707674	1.016129	0.000213	1.035977	0.000242	1.016319	0.000213
56377.90142259	-0.33768149	1.017975	0.000214	1.037934	0.000242	1.018165	0.000214
56377.92185651	-0.32828629	1.018160	0.000214	1.038272	0.000243	1.018350	0.000214
56377.94229052	-0.31889104	1.017739	0.000214	1.037818	0.000243	1.017929	0.000214
56377.96272434	-0.30949588	1.019242	0.000214	1.039331	0.000243	1.019432	0.000214
56377.98315826	-0.30010068	1.020508	0.000214	1.040944	0.000243	1.020698	0.000214
56378.00359218	-0.29070548	1.019367	0.000214	1.039617	0.000243	1.019557	0.000214
56378.02402610	-0.28131028	1.019822	0.000215	1.040043	0.000243	1.020012	0.000215
56378.04445992	-0.27191512	1.021498	0.000215	1.042010	0.000244	1.021688	0.000215
56378.06489394	-0.26251987	1.017267	0.000214	1.037250	0.000243	1.017456	0.000214
56378.08532786	-0.25312467	1.019268	0.000213	1.039434	0.000242	1.019457	0.000214
56378.10576177	-0.24372947	1.016606	0.000213	1.036429	0.000242	1.016795	0.000213
56378.12619569	-0.23433427	1.016188	0.000212	1.035980	0.000241	1.016377	0.000212
56378.14662962	-0.22493906	1.018702	0.000212	1.038775	0.000240	1.018891	0.000212
56378.16706364	-0.21554381	1.012241	0.000211	1.031581	0.000239	1.012429	0.000211
56378.18749746	-0.20614866	1.015607	0.000210	1.035247	0.000239	1.015796	0.000210
56378.20793138	-0.19675345	1.013144	0.000210	1.032406	0.000238	1.013333	0.000210
56378.22836540	-0.18735820	1.006207	0.000209	1.024753	0.000237	1.006394	0.000209
56378.24879932	-0.17796300	1.012697	0.000209	1.031866	0.000237	1.012886	0.000209
56378.26923314	-0.16856784	1.002905	0.000208	1.020927	0.000236	1.003092	0.000208
56378.28966717	-0.15917259	1.006154	0.000207	1.024596	0.000235	1.006342	0.000207
56378.31010109	-0.14977739	1.005658	0.000207	1.023892	0.000234	1.005846	0.000207
56378.33053501	-0.14038219	0.997613	0.000206	1.014965	0.000234	0.997799	0.000206
56378.35096893	-0.13098698	1.007944	0.000205	1.026572	0.000233	1.008132	0.000205
56378.37140286	-0.12159178	0.995859	0.000205	1.012861	0.000232	0.996045	0.000205
56378.39183688	-0.11219653	0.997632	0.000204	1.014955	0.000232	0.997819	0.000204
56378.41227071	-0.10280137	1.001545	0.000203	1.019296	0.000231	1.001733	0.000203
